Yield_CT,Yield_NT,NT_effect,Latitude,Longitude,Crop,Years_NT,Crop_rotation_CT,Crop_rotation_NT,Soil_cover_CT,Soil_cover_NT,Weed_pest_control_CT,Weed_pest_control_NT,P,E,PB,Tave,Tmax,Tmin,ST
3744.1,3779.9,Yes,35.32,106.07,wheat.winter,7,0,0,0.0,1.0,1.0,1.0,404.3,502.003,-97.703,8.89,22.49261,-7.32678,Loam
3435.7,3278.3,No,35.32,106.07,wheat.winter,7,0,0,0.0,1.0,1.0,1.0,404.3,502.003,-97.703,8.89,22.49261,-7.32678,Loam
4041.3,3776.8,No,35.32,106.07,wheat.winter,7,0,0,0.0,1.0,1.0,1.0,404.3,502.003,-97.703,8.89,22.49261,-7.32678,Loam
5789.2,5891.1,Yes,35.32,106.07,wheat.winter,8,0,0,0.0,1.0,1.0,1.0,584.2,508.603,75.597,8.97,21.38884,-8.15227,Loam
4808.5,4354.9,No,35.32,106.07,wheat.winter,8,0,0,0.0,1.0,1.0,1.0,584.2,508.603,75.597,8.97,21.38884,-8.15227,Loam
5574.2,5421.8,No,35.32,106.07,wheat.winter,8,0,0,0.0,1.0,1.0,1.0,584.2,508.603,75.597,8.97,21.38884,-8.15227,Loam
5063.3,5333.3,Yes,35.32,106.07,wheat.winter,9,0,0,0.0,1.0,1.0,1.0,511.1,505.238,5.862,9.16,24.34224,-9.04076,Loam
4485.7,4098.3,No,35.32,106.07,wheat.winter,9,0,0,0.0,1.0,1.0,1.0,511.1,505.238,5.862,9.16,24.34224,-9.04076,Loam
4749.3,5104.3,Yes,35.32,106.07,wheat.winter,9,0,0,0.0,1.0,1.0,1.0,511.1,505.238,5.862,9.16,24.34224,-9.04076,Loam
2714.1,2880.8,Yes,35.32,106.07,wheat.winter,10,0,0,0.0,1.0,1.0,1.0,503.2,504.906,-1.706,9.57,22.18341,-6.9035,Loam
2176.5,2103.8,No,35.32,106.07,wheat.winter,10,0,0,0.0,1.0,1.0,1.0,503.2,504.906,-1.706,9.57,22.18341,-6.9035,Loam
2425.1,2742.5,Yes,35.32,106.07,wheat.winter,10,0,0,0.0,1.0,1.0,1.0,503.2,504.906,-1.706,9.57,22.18341,-6.9035,Loam
3925.0,2707.0,No,35.33,111.28,wheat.winter,2,0,0,0.0,1.0,1.0,1.0,232.6,577.951,-345.351,14.04,30.79956,-9.99823,Loam
5414.0,4150.0,No,35.33,111.28,wheat.winter,4,0,0,0.0,1.0,1.0,1.0,417.2,596.188,-178.988,14.6,30.34439,-7.30575,Loam
2910.0,2120.0,No,35.33,111.28,wheat.winter,5,0,0,0.0,1.0,1.0,1.0,424.4,599.549,-175.149,15.08,29.67182,-5.96304,Loam
4805.0,3857.0,No,35.33,111.28,wheat.winter,6,0,0,0.0,1.0,1.0,1.0,497.5,573.151,-75.651,14.44,27.42995,-5.17057,Loam
4880.0,4930.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,0.0,0.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
4880.0,4850.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,0.0,0.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
6130.0,6550.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
6130.0,6100.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
6450.0,6760.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
6450.0,6300.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
7120.0,7430.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
7120.0,6970.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
6710.0,7030.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
6710.0,5650.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
5960.0,6270.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
5960.0,5810.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
5580.0,6130.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
5580.0,5590.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
7280.0,7630.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
7280.0,7180.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,70.6,248.998,-178.398,21.875,27.43239,6.20485,Loam
5070.0,5140.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,0.0,0.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5070.0,5030.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,0.0,0.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5860.0,6410.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5860.0,5870.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
6510.0,6820.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
6510.0,6360.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
7190.0,7500.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
7190.0,7040.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
6640.0,6950.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
6640.0,6490.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5690.0,6000.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5690.0,5540.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5610.0,6160.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
5610.0,5620.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
7400.0,7750.0,Yes,28.67,77.2,wheat.winter,1,0,0,0.0,1.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
7400.0,7300.0,No,28.67,77.2,wheat.winter,1,0,0,0.0,0.0,1.0,1.0,31.3,248.132,-216.832,22.125,29.47552,7.38955,Loam
1080.0,940.0,No,8.03,39.17,wheat.winter,3,0,0,1.0,1.0,1.0,1.0,215.3,610.525,-395.225,22.54,28.37824,10.95003,Clay loam
5340.0,4600.0,No,8.03,39.17,wheat.winter,4,0,0,1.0,1.0,1.0,1.0,351.2,620.914,-269.714,23.32,29.01622,10.40005,Clay loam
5620.0,5720.0,Yes,8.03,39.17,wheat.winter,5,0,0,1.0,1.0,1.0,1.0,179.5,622.028,-442.528,23.02,29.06661,10.78467,Clay loam
3990.0,4630.0,Yes,8.03,39.17,wheat.winter,6,0,0,1.0,1.0,1.0,1.0,365.2,615.161,-249.961,23.4,28.63557,11.01197,Clay loam
3160.0,2900.0,No,8.03,39.17,wheat.winter,7,0,0,1.0,1.0,1.0,1.0,153.8,623.009,-469.209,23.42,29.6981,9.87169,Clay loam
3360.0,2570.0,No,8.03,39.17,wheat.winter,9,0,0,1.0,1.0,1.0,1.0,432.4,612.792,-180.392,22.72,26.89546,9.70996,Clay loam
1280.0,1150.0,No,8.03,39.17,wheat.winter,3,0,0,1.0,1.0,1.0,1.0,215.3,610.525,-395.225,22.54,28.37824,10.95003,Clay loam
5260.0,4610.0,No,8.03,39.17,wheat.winter,4,0,0,1.0,1.0,1.0,1.0,351.2,620.914,-269.714,23.32,29.01622,10.40005,Clay loam
5660.0,5770.0,Yes,8.03,39.17,wheat.winter,5,0,0,1.0,1.0,1.0,1.0,179.5,622.028,-442.528,23.02,29.06661,10.78467,Clay loam
4790.0,4780.0,No,8.03,39.17,wheat.winter,6,0,0,1.0,1.0,1.0,1.0,365.2,615.161,-249.961,23.4,28.63557,11.01197,Clay loam
3090.0,2850.0,No,8.03,39.17,wheat.winter,7,0,0,1.0,1.0,1.0,1.0,153.8,623.009,-469.209,23.42,29.6981,9.87169,Clay loam
4030.0,3450.0,No,8.03,39.17,wheat.winter,9,0,0,1.0,1.0,1.0,1.0,432.4,612.792,-180.392,22.72,26.89546,9.70996,Clay loam
1600.0,1560.0,No,8.13,39.22,wheat.winter,3,0,0,1.0,1.0,1.0,1.0,215.2999947,610.5250062,-395.225,22.54000015,28.37824358,10.95003485,Clay loam
2140.0,2490.0,Yes,8.13,39.22,wheat.winter,4,0,0,1.0,1.0,1.0,1.0,351.1999969,620.913579,-269.714,23.32000008,29.01621641,10.4000529,Clay loam
4070.0,3930.0,No,8.13,39.22,wheat.winter,5,0,0,1.0,1.0,1.0,1.0,179.4999973,622.0277007,-442.528,23.02000008,29.06661101,10.78467,Clay loam
3290.0,3180.0,No,8.13,39.22,wheat.winter,6,0,0,1.0,1.0,1.0,1.0,365.199995,615.1607058,-249.961,23.39999962,28.63557483,11.01196781,Clay loam
2610.0,2640.0,Yes,8.13,39.22,wheat.winter,7,0,0,1.0,1.0,1.0,1.0,153.7999983,623.0092368,-469.209,23.42000008,29.69809614,9.871693273,Clay loam
3320.0,2000.0,No,8.13,39.22,wheat.winter,9,0,0,1.0,1.0,1.0,1.0,432.4000168,612.7917589,-180.392,22.72000008,26.89545986,9.709964875,Clay loam
2010.0,1810.0,No,8.13,39.22,wheat.winter,3,0,0,1.0,1.0,1.0,1.0,215.2999947,610.5250062,-395.225,22.54000015,28.37824358,10.95003485,Clay loam
3330.0,2580.0,No,8.13,39.22,wheat.winter,4,0,0,1.0,1.0,1.0,1.0,351.1999969,620.913579,-269.714,23.32000008,29.01621641,10.4000529,Clay loam
3960.0,3670.0,No,8.13,39.22,wheat.winter,5,0,0,1.0,1.0,1.0,1.0,179.4999973,622.0277007,-442.528,23.02000008,29.06661101,10.78467,Clay loam
3000.0,3310.0,Yes,8.13,39.22,wheat.winter,6,0,0,1.0,1.0,1.0,1.0,365.199995,615.1607058,-249.961,23.39999962,28.63557483,11.01196781,Clay loam
3240.0,3180.0,No,8.13,39.22,wheat.winter,7,0,0,1.0,1.0,1.0,1.0,153.7999983,623.0092368,-469.209,23.42000008,29.69809614,9.871693273,Clay loam
2680.0,2990.0,Yes,8.13,39.22,wheat.winter,9,0,0,1.0,1.0,1.0,1.0,432.4000168,612.7917589,-180.392,22.72000008,26.89545986,9.709964875,Clay loam
9080.0,7800.0,No,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
6580.0,5480.0,No,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
8660.0,8900.0,Yes,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
12000.0,9040.0,No,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
10520.0,8990.0,No,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
4750.0,4850.0,Yes,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
12920.0,10680.0,No,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
13880.0,11450.0,No,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
8670.0,9120.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
3490.0,3750.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
10720.0,11730.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
11800.0,11880.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
16410.0,14220.0,No,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
13000.0,11150.0,No,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
15230.0,15340.0,Yes,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
21000.0,16170.0,No,45.2,9.68,maize,1,0,0,0.0,1.0,1.0,1.0,134.9,488.709,-353.809,15.9,24.49918,5.16301,Loam
17570.0,15340.0,No,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
8830.0,8680.0,No,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
21150.0,17930.0,No,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
22740.0,19410.0,Yes,45.2,9.68,maize,2,0,0,0.0,1.0,1.0,1.0,256.1,483.236,-227.136,15.73333,24.67301,5.33668,Loam
13830.0,14300.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
6840.0,6990.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
16380.0,17770.0,Yes,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
18270.0,18160.0,No,45.2,9.68,maize,3,0,0,0.0,1.0,1.0,1.0,216.7,499.893,-283.193,15.98333,27.22127,5.96513,Loam
8450.0,8710.0,Yes,36.97,117.98,maize,6,0,0,0.0,1.0,1.0,1.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
8740.0,9040.0,Yes,36.97,117.98,maize,6,0,0,0.0,0.0,1.0,1.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
8190.0,8390.0,Yes,36.97,117.98,maize,6,0,0,0.0,1.0,1.0,1.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
8810.0,9240.0,Yes,36.97,117.98,maize,6,0,0,0.0,0.0,1.0,1.0,549.7,467.021,82.679,23.26,30.34392,15.63515,Loam
9100.0,10300.0,Yes,36.97,117.98,maize,7,0,0,0.0,1.0,1.0,1.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
9520.0,9490.0,No,36.97,117.98,maize,7,0,0,0.0,0.0,1.0,1.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
10200.0,9820.0,No,36.97,117.98,maize,7,0,0,0.0,1.0,1.0,1.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
10800.0,10700.0,No,36.97,117.98,maize,7,0,0,0.0,0.0,1.0,1.0,555.2,474.612,80.588,23.2,30.50853,14.79686,Loam
6210.0,6510.0,Yes,36.97,117.98,wheat.winter,5,0,0,0.0,1.0,1.0,1.0,284.2,592.369,-308.169,13.72,27.73235,-4.46966,Loam
6590.0,7620.0,Yes,36.97,117.98,wheat.winter,5,0,0,0.0,0.0,1.0,1.0,284.2,592.369,-308.169,13.72,27.73235,-4.46966,Loam
6580.0,7280.0,Yes,36.97,117.98,wheat.winter,5,0,0,0.0,1.0,1.0,1.0,284.2,592.369,-308.169,13.72,27.73235,-4.46966,Loam
5220.0,7610.0,Yes,36.97,117.98,wheat.winter,5,0,0,0.0,0.0,1.0,1.0,284.2,592.369,-308.169,13.72,27.73235,-4.46966,Loam
7270.0,6440.0,No,36.97,117.98,wheat.winter,6,0,0,0.0,1.0,1.0,1.0,712.6,580.321,132.279,13.34,28.95849,-4.75509,Loam
6970.0,7510.0,Yes,36.97,117.98,wheat.winter,6,0,0,0.0,0.0,1.0,1.0,712.6,580.321,132.279,13.34,28.95849,-4.75509,Loam
7210.0,6080.0,No,36.97,117.98,wheat.winter,6,0,0,0.0,1.0,1.0,1.0,712.6,580.321,132.279,13.34,28.95849,-4.75509,Loam
6910.0,7540.0,Yes,36.97,117.98,wheat.winter,6,0,0,0.0,0.0,1.0,1.0,712.6,580.321,132.279,13.34,28.95849,-4.75509,Loam
5361.0,6994.0,Yes,41.12,-100.75,sorghum,20,0,0,0.0,1.0,1.0,1.0,456.8,535.165,-78.365,18.16667,30.52948,1.85159,Sandy loam
4358.0,3674.0,No,41.12,-100.75,sorghum,22,0,0,0.0,1.0,1.0,1.0,275.1,547.996,-272.896,18.66667,33.72096,3.31353,Sandy loam
4635.0,5248.0,Yes,41.12,-100.75,sorghum,27,0,0,0.0,1.0,1.0,1.0,417.9,564.625,-146.725,19.03333,32.78688,0.25796,Sandy loam
2530.0,2660.0,Yes,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2500.0,2550.0,Yes,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2270.0,2290.0,Yes,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2130.0,2100.0,No,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2630.0,2480.0,No,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2610.0,2440.0,No,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2480.0,2110.0,No,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
2260.0,1900.0,No,33.88,-94.82,wheat.winter,1,0,0,0.0,1.0,,,1255.6,661.252,594.348,16.76667,30.32298,-2.31279,Loam
3640.0,3810.0,Yes,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3760.0,3670.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3800.0,3660.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3590.0,3420.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3570.0,2980.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3730.0,3110.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3990.0,3250.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
3830.0,2940.0,No,33.88,-94.82,wheat.winter,2,0,0,0.0,1.0,,,1029.0,642.512,386.488,17.41111,31.27887,0.16003,Loam
2670.0,2700.0,Yes,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3680.0,3500.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3870.0,3560.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3820.0,3500.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3840.0,3400.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3890.0,3230.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3780.0,3040.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
3400.0,2670.0,No,33.88,-94.82,wheat.winter,3,0,0,0.0,1.0,,,869.9,654.387,215.513,16.95556,29.77338,-0.52921,Loam
2340.0,2490.0,Yes,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.8999977,625.4847305,244.415,17.86666663,29.65849202,1.115440861,Loam
4480.0,4540.0,Yes,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
4910.0,4780.0,No,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
4980.0,4810.0,No,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
4960.0,4400.0,No,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
4180.0,3560.0,No,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
3030.0,2480.0,No,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
4290.0,3130.0,No,33.88,-94.82,wheat.winter,4,0,0,0.0,1.0,,,869.9,625.485,244.415,17.86667,29.65849,1.11544,Loam
1290.0,1540.0,Yes,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
1700.0,1890.0,Yes,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
2070.0,1870.0,No,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
1970.0,1660.0,No,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
2450.0,1680.0,No,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
2130.0,1430.0,No,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
1770.0,1120.0,No,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
1900.0,780.0,No,35.47,-97.5,wheat.winter,1,0,0,0.0,0.0,,,736.0,631.398,104.602,14.81111,31.37501,-5.06546,Loam
3800.0,3620.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
3940.0,3590.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
4070.0,3330.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
3920.0,2970.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
3740.0,2620.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
4290.0,2920.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
3860.0,2600.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
3980.0,2500.0,No,35.47,-97.5,wheat.winter,2,0,0,0.0,0.0,,,617.6,616.717,0.883,15.48889,30.38877,-1.49319,Loam
2280.0,4640.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
4070.0,5030.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
4310.0,4800.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
4650.0,5130.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
4500.0,4960.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
4710.0,5090.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
3630.0,3870.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
4480.0,4530.0,Yes,35.47,-97.5,wheat.winter,3,0,0,0.0,1.0,,,542.5,617.447,-74.947,14.5,29.61726,-3.07054,Loam
2250.0,2460.0,Yes,35.47,-97.5,wheat.winter,4,0,0,0.0,1.0,,,628.5,611.849,16.651,15.78889,29.47085,-0.75816,Loam
3980.0,3940.0,No,35.47,-97.5,wheat.winter,4,0,0,0.0,1.0,,,628.5,611.849,16.651,15.78889,29.47085,-0.75816,Loam
